postcode,stad,gemeente,lat,lon
5962,Melderslo,Horst aan de Maas,51.4520861,6.077812292
5963,Hegelsom,Horst aan de Maas,51.43254274,6.045248865
5964,America,Horst aan de Maas,51.44561877,5.992260933
5966,America,Horst aan de Maas,51.4389159,5.979644385
5970,Grubbenvorst,Horst aan de Maas,51.41904397,6.143258721
5971,Grubbenvorst,Horst aan de Maas,51.41904397,6.143258721
5973,Lottum,Horst aan de Maas,51.46128937,6.115606089
5975,Sevenum,Horst aan de Maas,51.41359574,6.04418452
5976,Kronenberg,Horst aan de Maas,51.42193638,6.003049764
5977,Evertsoord,Horst aan de Maas,51.40453731,5.918980161
5980,Panningen,Peel en Maas,51.32861325,5.983165522
5981,Panningen,Peel en Maas,51.32861325,5.983165522
5984,Koningslust,Peel en Maas,51.34772951,6.013720086
5985,Grashoek,Peel en Maas,51.37470028,5.946333514
5986,Beringe,Peel en Maas,51.34294522,5.94120127
5987,Egchel,Peel en Maas,51.3197943,5.971707835
5988,Helden,Peel en Maas,51.32558492,5.989946531
5990,Baarlo,Peel en Maas,51.33648355,6.098324597
5991,Baarlo,Peel en Maas,51.33648355,6.098324597
5993,Maasbree,Peel en Maas,51.35223629,6.063342447
5995,Kessel,Peel en Maas,51.28638935,6.044065942
6000,Weert,Weert,51.25349485,5.714734058
6001,Weert,Weert,51.25349485,5.714734058
6002,Weert,Weert,51.25650657,5.698816441
6003,Weert,Weert,51.26238792,5.697230223
6004,Weert,Weert,51.25024109,5.714428703
6005,Weert,Weert,51.24624756,5.715942677
6006,Weert,Weert,51.24730465,5.71490838
6011,Ell,Leudal,51.21982052,5.797520279
6012,Haler,Leudal,51.19984783,5.793576239
6013,Hunsel,Leudal,51.19850036,5.809345165
6014,Ittervoort,Leudal,51.18487338,5.823587614
6015,Neeritter,Leudal,51.16799876,5.781722168
6017,Thorn,Maasgouw,51.15930486,5.836927355
6019,Wessem,Maasgouw,51.16678777,5.883629201
6020,Budel,Cranendonck,51.26290599,5.574729702
6021,Budel,Cranendonck,51.26290599,5.574729702
6023,Budel-Schoot,Cranendonck,51.24382478,5.565345411
6024,Budel-Dorplein,Cranendonck,51.23628944,5.593668544
6026,Maarheeze,Cranendonck,51.31194687,5.620603614
6027,Soerendonk,Cranendonck,51.30213414,5.561951681
6028,Gastel,Cranendonck,51.28706528,5.54905653
6029,Sterksel,Heeze-Leende,51.34384935,5.630720649
6030,Nederweert,Nederweert,51.28927528,5.771104023
6031,Nederweert,Nederweert,51.28927528,5.771104023
6034,Nederweert-Eind,Nederweert,51.2779419,5.783901561
6035,Ospel,Nederweert,51.29385358,5.772267331
6037,Kelpen-Oler,Leudal,51.22026784,5.843157395
6039,Stramproy,Weert,51.19731226,5.722912322
6040,Roermond,Roermond,51.21353189,6.00120935
6041,Roermond,Roermond,51.19955336,5.996763602
6042,Roermond,Roermond,51.19602889,5.997109002
6043,Roermond,Roermond,51.18312467,6.000111715
6044,Roermond,Roermond,51.18379443,6.01024629
6045,Roermond,Roermond,51.18681524,5.991953818
6049,Roermond,Roermond,51.18322724,5.971640567
6050,Maasbracht,Maasgouw,51.15112527,5.892686854
6051,Maasbracht,Maasgouw,51.15112527,5.892686854
6060,Posterholt,Roerdalen,51.11769931,6.035867354
6061,Posterholt,Roerdalen,51.11769931,6.035867354
6063,Vlodrop,Roerdalen,51.13783359,6.10847587
6065,Montfort,Roerdalen,51.12253851,5.953408338
6067,Linne,Maasgouw,51.15712616,5.951502935
6070,Swalmen,Roermond,51.20312618,5.99622425
6071,Swalmen,Roermond,51.21414079,6.042549836
6074,Melick,Roerdalen,51.15978615,6.039977765
6075,Herkenbosch,Roerdalen,51.15297532,6.0663137
6077,Sint Odiliënberg,Roerdalen,51.14835288,5.99959881
6080,Haelen,Leudal,51.22696582,5.949900456
6081,Haelen,Leudal,51.22696582,5.949900456
6082,Buggenum,Leudal,51.23297152,5.972105889
6083,Nunhem,Leudal,51.2409392,5.969318145
6085,Horn,Leudal,51.21494413,5.916996317
6086,Neer,Leudal,51.27298273,6.004476477
6088,Roggel,Leudal,51.26402571,5.927948188
6089,Heibloem,Leudal,51.28528474,5.897557991
6091,Leveroy,Nederweert,51.2471525,5.81403325
6092,Leveroy,Nederweert,51.24681804,5.84881257
6093,Heythuysen,Leudal,51.24558813,5.906855592
6095,Baexem,Leudal,51.22041153,5.885489491
6096,Grathem,Leudal,51.18998183,5.85867209
6097,Heel,Maasgouw,51.17619137,5.922465239
6099,Beegden,Maasgouw,51.18580844,5.913469661
6100,Echt,Echt-Susteren,51.10820706,5.855439193
6101,Echt,Echt-Susteren,51.10820706,5.855439193
6102,Echt,Echt-Susteren,50.90029362,5.723333481
6104,Koningsbosch,Echt-Susteren,51.05919042,5.951053751
6105,Maria Hoop,Echt-Susteren,51.10786771,5.94687375
6107,Stevensweert,Maasgouw,51.12052192,5.837529308
6109,Ohé en Laak,Maasgouw,51.11067433,5.84528806
6111,Sint Joost,Echt-Susteren,51.10510863,5.90789625
6112,Sint Joost,Echt-Susteren,51.11388286,5.901705452
6114,Susteren,Echt-Susteren,51.06736772,5.868703011
6116,Roosteren,Echt-Susteren,51.08153452,5.812803257
6118,Nieuwstadt,Echt-Susteren,51.03858725,5.858148691
6120,Born,Sittard-Geleen,51.03396359,5.802379045
6121,Born,Sittard-Geleen,51.03396359,5.802379045
6122,Buchten,Sittard-Geleen,51.03867601,5.808812398
6123,Holtum,Sittard-Geleen,51.04640226,5.824093406
6124,Papenhoven,Sittard-Geleen,51.03550578,5.78446904
6125,Obbicht,Sittard-Geleen,51.02881634,5.780396621
6127,Grevenbicht,Sittard-Geleen,51.04318822,5.77640228
6129,Urmond,Stein,51.00518029,5.772938367
6130,Sittard,Sittard-Geleen,50.99622002,5.856699476
6131,Sittard,Sittard-Geleen,50.99622002,5.856699476
6132,Sittard,Sittard-Geleen,50.99415411,5.875231041
6133,Sittard,Sittard-Geleen,50.99059611,5.855562574
6134,Sittard,Sittard-Geleen,50.99498736,5.858363421
6135,Sittard,Sittard-Geleen,51.00656057,5.859241621
6136,Sittard,Sittard-Geleen,51.00534231,5.864799521
6137,Sittard,Sittard-Geleen,50.99973352,5.874379609
6141,Limbricht,Sittard-Geleen,51.01088594,5.840082205
6142,Einighausen,Sittard-Geleen,50.99380526,5.822415279
6143,Guttecoven,Sittard-Geleen,51.01523954,5.819503991
6151,Munstergeleen,Sittard-Geleen,50.97888705,5.864544898
6153,Windraak,Sittard-Geleen,50.97291782,5.884863613
6155,Puth,Schinnen,50.94993302,5.875374381
6160,Geleen,Sittard-Geleen,50.96617557,5.82431197
6161,Geleen,Sittard-Geleen,50.96416754,5.816572541
6162,Geleen,Sittard-Geleen,50.97053841,5.832041162
6163,Geleen,Sittard-Geleen,50.97738261,5.824245157
6164,Geleen,Sittard-Geleen,50.95933806,5.831570784
6165,Geleen,Sittard-Geleen,50.96051802,5.822655203
6166,Geleen,Sittard-Geleen,50.96960892,5.832591883
6167,Geleen,Sittard-Geleen,50.97613973,5.819522632
6170,Stein,Stein,50.97987036,5.777482707
6171,Stein,Stein,50.97987036,5.777482707
6174,Sweikhuizen,Schinnen,50.95862156,5.841321849
6176,Spaubeek,Beek,50.93214358,5.840756431
6180,Elsloo,Stein,52.08741024,4.65582715
6181,Elsloo,Stein,50.95567915,5.78467758
6190,Beek,Beek,50.93963927,5.793053546
6191,Beek,Beek,50.93963927,5.793053546
6199,Maastricht-Airport,Beek,50.9239461,5.777793878
6200,Maastricht,Maastricht,50.8580656,5.694057444
6201,Maastricht,Maastricht,50.8580656,5.694057444
6202,Maastricht,Maastricht,50.8580656,5.694057444
6203,Maastricht,Maastricht,50.8580656,5.694057444
6211,Maastricht,Maastricht,50.8580656,5.694057444
6212,Maastricht,Maastricht,50.84207933,5.692914175
6213,Maastricht,Maastricht,50.84188291,5.681313758
6214,Maastricht,Maastricht,50.84903526,5.675543512
6215,Maastricht,Maastricht,50.8379391,5.659572145
6216,Maastricht,Maastricht,50.85350334,5.658259495
6217,Maastricht,Maastricht,50.85714529,5.66029039
6218,Maastricht,Maastricht,50.86257645,5.66732952
6219,Maastricht,Maastricht,50.8626106,5.688212608
6221,Maastricht,Maastricht,50.85954657,5.702845254
6222,Maastricht,Maastricht,50.86441617,5.700001937
6223,Maastricht,Maastricht,50.86921967,5.698495511
6224,Maastricht,Maastricht,50.85902423,5.710563923
6225,Maastricht,Maastricht,50.85808762,5.730077507
6226,Maastricht,Maastricht,50.85241342,5.720069635
6227,Maastricht,Maastricht,50.84382906,5.722303721
6228,Maastricht,Maastricht,50.82885424,5.725823466
6229,Maastricht,Maastricht,50.81541121,5.720176094
6230,Meerssen,Meerssen,50.88114791,5.744812728
6231,Meerssen,Meerssen,50.88136697,5.739897545
6235,Meerssen,Meerssen,50.90130755,5.793845028
6237,Moorveld,Meerssen,50.9134347,5.761659185
6240,Bunde,Meerssen,50.89369871,5.727622242
6241,Bunde,Meerssen,50.89369871,5.727622242
6243,Geulle,Meerssen,50.92080347,5.771994014
6245,Eijsden,Eijsden-Margraten,50.7788119,5.719870207
6247,Gronsveld,Eijsden-Margraten,50.81407745,5.729505295
6251,Eckelrade,Eijsden-Margraten,50.80512222,5.761528538
6252,Eckelrade,Eijsden-Margraten,50.8023258,5.761720995
6255,Noorbeek,Eijsden-Margraten,50.76934546,5.807891522
6261,Mheer,Eijsden-Margraten,50.78129186,5.792287423
6262,Banholt,Eijsden-Margraten,50.7873069,5.81639366
6265,Sint Geertruid,Eijsden-Margraten,50.79724837,5.764546626
6267,Cadier en Keer,Eijsden-Margraten,50.82801747,5.75735232
6268,Bemelen,Eijsden-Margraten,50.84758852,5.769802359
6269,Margraten,Eijsden-Margraten,50.81878617,5.821742464
6270,Gulpen,Gulpen-Wittem,50.81666039,5.902130398
6271,Gulpen,Gulpen-Wittem,50.81666039,5.902130398
6273,Ingber,Gulpen-Wittem,50.81353886,5.856598841
6274,Reijmerstok,Gulpen-Wittem,50.79981557,5.835188439
6276,Heijenrath,Gulpen-Wittem,50.77066068,5.876512064
6277,Heijenrath,Gulpen-Wittem,50.77218554,5.870473342
6278,Beutenaken,Gulpen-Wittem,50.78057927,5.855306579
6281,Gulpen,Gulpen-Wittem,50.79004362,5.89588137
6285,Epen,Gulpen-Wittem,50.77757905,5.914105618
6286,Wittem,Gulpen-Wittem,50.81462799,5.909058373
6287,Eys,Gulpen-Wittem,50.82448238,5.930343161
6289,Elkenrade,Gulpen-Wittem,50.84051423,5.919182201
6290,Vaals,Vaals,50.77103236,6.023375679
6291,Vaals,Vaals,50.77103236,6.023375679
6294,Vijlen,Vaals,50.78828281,5.964941334
6295,Lemiers,Vaals,50.77565649,5.986850297
6300,Valkenburg,Katwijk,52.17789686,4.434569738
6301,Valkenburg,Valkenburg aan de Geul,50.85667333,5.835493453
6305,Schin op Geul,Valkenburg aan de Geul,50.85563009,5.854080423
6307,Scheulder,Eijsden-Margraten,50.8277962,5.847586483
6311,Ransdaal,Voerendaal,50.86396198,5.886390524
6312,Ransdaal,Voerendaal,50.86268901,5.892283546
6320,Wijlre,Gulpen-Wittem,52.08741024,4.65582715
6321,Wijlre,Gulpen-Wittem,50.83317769,5.894204736
6325,Berg en Terblijt,Valkenburg aan de Geul,50.87235668,5.770519103
6333,Schimmert,Nuth,50.88495346,5.818782572
6336,Hulsberg,Nuth,50.89212853,5.853780372
6341,Walem,Valkenburg aan de Geul,50.86376963,5.870100328
6342,Walem,Valkenburg aan de Geul,50.86058503,5.866018909
6343,Klimmen,Voerendaal,50.87790809,5.882789441
6350,Bocholtz,Simpelveld,52.08741024,4.65582715
6351,Bocholtz,Simpelveld,50.82348584,5.983031683
6353,Baneheide,Simpelveld,50.81838626,5.97335302
6360,Nuth,Nuth,50.91175765,5.893444872
6361,Nuth,Nuth,50.91175765,5.893444872
6363,Wijnandsrade,Nuth,50.90520262,5.884136712
6365,Schinnen,Schinnen,50.9370137,5.909360438
6367,Voerendaal,Voerendaal,50.87558026,5.935488385
6369,Simpelveld,Simpelveld,50.8340412,5.98447954
6370,Landgraaf,Landgraaf,50.905587,6.020020109
6371,Landgraaf,Landgraaf,50.905587,6.020020109
6372,Landgraaf,Landgraaf,50.89613104,6.022308623
6373,Ingber,Gulpen-Wittem,50.81828146,5.860285671
6374,Landgraaf,Landgraaf,50.91341505,6.038814673
6400,Heerlen,Heerlen,50.88781347,5.970805232
6401,Heerlen,Heerlen,50.88781347,5.970805232
6411,Heerlen,Heerlen,50.88781347,5.970805232
6412,Heerlen,Heerlen,50.8911314,5.977416533
6413,Heerlen,Heerlen,50.73086398,5.813465029
6414,Heerlen,Heerlen,50.91232008,5.99330019
6415,Heerlen,Heerlen,50.89067008,5.984510562
6416,Heerlen,Heerlen,50.8897439,6.000703285
6417,Heerlen,Heerlen,50.87608599,5.989358327
6418,Heerlen,Heerlen,50.87319724,5.998263271
6419,Heerlen,Heerlen,49.57350975,4.771972287
6421,Heerlen,Heerlen,50.9276033,5.951712644
6422,Heerlen,Heerlen,50.847264,6.006314039
6430,Hoensbroek,Heerlen,50.93166878,5.922478827
6431,Hoensbroek,Heerlen,50.93166878,5.922478827
6432,Hoensbroek,Heerlen,50.92448603,5.923396304
6433,Hoensbroek,Heerlen,50.91855701,5.92319865
6436,Amstenrade,Schinnen,50.93996822,5.917722593
6438,Doenrade,Schinnen,50.95881372,5.909553973
6439,Doenrade,Schinnen,50.96418164,5.901547591
6440,Brunssum,Brunssum,50.95293048,5.975090032
6441,Brunssum,Brunssum,50.95293048,5.975090032
6442,Brunssum,Brunssum,50.95198504,5.976069477
6443,Brunssum,Brunssum,50.94653163,5.982392888
6444,Brunssum,Brunssum,50.94585452,5.969201381
6445,Brunssum,Brunssum,50.93322081,5.965237614
6446,Brunssum,Brunssum,50.93716453,5.949384428
6447,Merkelbeek,Onderbanken,50.95160435,5.947419634
6450,Schinveld,Onderbanken,50.97172456,5.97688293
6451,Schinveld,Onderbanken,50.97172456,5.97688293
6454,Jabeek,Onderbanken,50.97849507,5.937641639
6456,Bingelrade,Onderbanken,50.9751558,5.928453842
6460,Kerkrade,Kerkrade,50.86832902,6.063946999
6461,Kerkrade,Kerkrade,50.86832902,6.063946999
6462,Kerkrade,Kerkrade,50.85956395,6.067248326
6463,Kerkrade,Kerkrade,50.8711506,6.068015832
6464,Kerkrade,Kerkrade,50.87980762,6.067388477
6465,Kerkrade,Kerkrade,50.85400202,6.028928298
6466,Kerkrade,Kerkrade,50.86558324,6.041885935
6467,Kerkrade,Kerkrade,50.86588854,6.042335202
6468,Kerkrade,Kerkrade,50.87331083,6.057696666
6469,Kerkrade,Kerkrade,50.89324496,6.045707113
6470,Eygelshoven,Kerkrade,52.08741024,4.65582715
6471,Kerkrade,Kerkrade,50.89313437,6.047871461
6500,Nijmegen,Nijmegen,51.84608719,5.854794917
6501,Nijmegen,Nijmegen,51.84608719,5.854794917
6503,Nijmegen,Nijmegen,51.84608719,5.854794917
6504,Nijmegen,Nijmegen,51.84608719,5.854794917
6511,Nijmegen,Nijmegen,51.84608719,5.854794917
6512,Nijmegen,Nijmegen,51.84319836,5.853104346
6515,Nijmegen,Nijmegen,51.88873565,5.845728411
6521,Nijmegen,Nijmegen,51.84177379,5.871893465
6522,Nijmegen,Nijmegen,51.84427667,5.873747719
6523,Nijmegen,Nijmegen,51.83442864,5.874351648
6524,Nijmegen,Nijmegen,51.84185012,5.864973965
6525,Nijmegen,Nijmegen,51.82816014,5.868381396
6531,Nijmegen,Nijmegen,51.83040019,5.855575928
6532,Nijmegen,Nijmegen,51.82863067,5.839344942
6533,Nijmegen,Nijmegen,51.82765099,5.856433005
6534,Nijmegen,Nijmegen,51.82651947,5.825168411
6535,Nijmegen,Nijmegen,51.80541007,5.818173098
6536,Nijmegen,Nijmegen,51.80462714,5.811139379
6537,Nijmegen,Nijmegen,51.80565694,5.802730122
6538,Nijmegen,Nijmegen,51.80828889,5.804931538
6541,Nijmegen,Nijmegen,51.84933929,5.851222701
6542,Nijmegen,Nijmegen,51.84339575,5.827480278
6543,Nijmegen,Nijmegen,51.82916694,5.823404855
6544,Nijmegen,Nijmegen,51.83524715,5.811934449
6545,Nijmegen,Nijmegen,51.84592873,5.814016157
6546,Nijmegen,Nijmegen,51.83503701,5.793453487
6550,Weurt,Beuningen,51.85474179,5.820754458
6551,Weurt,Beuningen,51.85474179,5.820754458
6560,Groesbeek,Groesbeek,51.7850096,5.929730773
6561,Groesbeek,Groesbeek,51.7850096,5.929730773
6562,Groesbeek,Groesbeek,51.77659866,5.932239997
6564,Heilig Landstichting,Groesbeek,51.82330863,5.891352575
6566,Millingen aan de Rijn,Millingen aan de Rijn,51.86196785,6.056283704
6570,Berg en Dal,Groesbeek,52.08741024,4.65582715
6571,Berg en Dal,Groesbeek,51.82606904,5.912582113
6572,Berg en Dal,Ubbergen,51.82457297,5.916083239
6573,Beek,Ubbergen,51.83222283,5.920516062
6574,Ubbergen,Ubbergen,51.83733119,5.900368954
6575,Persingen,Ubbergen,51.84120891,5.919576158
6576,Ooij,Ubbergen,51.85937369,5.936565595
6577,Erlecom,Ubbergen,51.84829445,5.965198929
6578,Leuth,Ubbergen,51.83862713,5.989139424
6579,Kekerdom,Ubbergen,51.86323587,6.015028118
6580,Malden,Heumen,51.77794647,5.853138766
6581,Malden,Heumen,51.77794647,5.853138766
6582,Heumen,Heumen,51.77053986,5.86573172
6584,Molenhoek,Mook en Middelaar,51.75979013,5.869743939
6585,Mook,Mook en Middelaar,51.75532598,5.879594706
6586,Plasmolen,Mook en Middelaar,51.73914738,5.919639188
6587,Middelaar,Mook en Middelaar,51.73026699,5.895843302
6590,Gennep,Gennep,51.69415104,5.969035446
6591,Gennep,Gennep,51.69415104,5.969035446
6595,Ottersum,Gennep,51.70260422,5.983344605
6596,Milsbeek,Gennep,51.72124491,5.950747816
6598,Heijen,Gennep,51.67611913,5.976644828
6599,Ven-Zelderheide,Gennep,51.7098687,6.015605769
6600,Wijchen,Wijchen,51.81273636,5.71989077
6601,Wijchen,Wijchen,51.81273636,5.71989077
6602,Wijchen,Wijchen,51.80642509,5.723780915
6603,Wijchen,Wijchen,51.79921042,5.748376662
6604,Wijchen,Wijchen,51.81912687,5.721835286
6605,Wijchen,Wijchen,51.79821752,5.7308265
6606,Niftrik,Wijchen,51.79785939,5.677153032
6610,Overasselt,Heumen,51.7656296,5.778490961
6611,Overasselt,Heumen,51.7656296,5.778490961
6612,Nederasselt,Heumen,51.77364084,5.746339021
6613,Balgoij,Wijchen,51.78651393,5.719141143
6615,Leur,Wijchen,51.82666959,5.69925668
6616,Hernen,Wijchen,51.83902391,5.671719339
6617,Bergharen,Wijchen,51.85270385,5.655104449
6620,Dreumel,West Maas en Waal,51.84051782,5.421273518
6621,Dreumel,West Maas en Waal,51.84051782,5.421273518
6624,Heerewaarden,Maasdriel,51.81554823,5.3882421
6626,Alphen,West Maas en Waal,51.82084771,5.47443926
6627,Maasbommel,West Maas en Waal,51.84760814,5.519619017
6628,Altforst,West Maas en Waal,51.84621865,5.563194884
6629,Appeltern,West Maas en Waal,51.83237673,5.595370356
6631,Horssen,Druten,51.85808273,5.60773147
6634,Batenburg,Wijchen,51.82166763,5.629013933
6640,Beuningen,Losser,52.34119743,7.01772093
6641,Beuningen Gld,Beuningen,51.86144026,5.789777371
6642,Beuningen Gld,Beuningen,51.85491528,5.760795205
6644,Ewijk,Beuningen,51.87732077,5.732047613
6645,Winssen,Beuningen,51.86794412,5.717169859
6650,Druten,Druten,51.89289564,5.613390438
6651,Afferden,Druten,51.87912581,5.631593949
6652,Druten,Druten,51.88194324,5.602778892
6653,Deest,Druten,51.8910244,5.676387132
6654,Afferden,Druten,51.88124169,5.639575626
6655,Druten,Druten,51.8697189,5.610694499
6657,Boven-Leeuwen,West Maas en Waal,51.87659505,5.554584037
6658,Beneden-Leeuwen,West Maas en Waal,51.88389152,5.532231718
6659,Wamel,West Maas en Waal,51.88131231,5.476241851
6660,Elst,Overbetuwe,51.91637937,5.853401993
6661,Elst,Overbetuwe,51.92706391,5.843769212
6662,Elst,Overbetuwe,51.92022428,5.853335566
6663,Lent,Nijmegen,51.86920655,5.864826696
6665,Driel,Overbetuwe,51.96482238,5.823550518
6666,Driel,Overbetuwe,51.95051149,5.789511081
6668,Randwijk,Overbetuwe,51.9548815,5.714618976
6669,Dodewaard,Neder-Betuwe,51.91192508,5.660917238
6670,Zetten,Overbetuwe,51.93053247,5.7145188
6671,Zetten,Overbetuwe,51.93053247,5.7145188
6672,Hemmen,Overbetuwe,51.93523076,5.702226636
6673,Andelst,Overbetuwe,51.9116639,5.730898203
6674,Herveld,Overbetuwe,51.89826076,5.759284023
6675,Valburg,Overbetuwe,51.91184818,5.795437512
6676,Homoet,Overbetuwe,51.93137333,5.792565289
6677,Slijk-Ewijk,Overbetuwe,51.88942886,5.755215233
6678,Oosterhout,Overbetuwe,51.88483651,5.832721883
6680,Bemmel,Lingewaard,51.89245706,5.898712524
6681,Bemmel,Lingewaard,51.89245706,5.898712524
6684,Ressen,Lingewaard,51.89158216,5.874020081
6685,Haalderen,Lingewaard,51.89716764,5.918795788
6686,Doornenburg,Lingewaard,51.88794121,5.984184179
6687,Angeren,Lingewaard,51.91652714,5.954898063
6690,Gendt,Lingewaard,51.87861264,5.976376085
6691,Gendt,Lingewaard,51.87861264,5.976376085
6700,Wageningen,Wageningen,51.9680839,5.667404919
6701,Wageningen,Wageningen,51.9680839,5.667404919
6702,Wageningen,Wageningen,51.96526616,5.65760275
6703,Wageningen,Wageningen,51.96815388,5.66782161
6704,Wageningen,Wageningen,51.9811413,5.680552104
6705,Wageningen,Wageningen,51.98488045,5.689786068
6706,Wageningen,Wageningen,51.97013051,5.669415487
6707,Wageningen,Wageningen,51.96992891,5.666636461
6708,Wageningen,Wageningen,51.96974154,5.656201511
6709,Wageningen,Wageningen,51.95975562,5.638824468
6710,Ede,Ede,52.04307431,5.669615937
6711,Ede,Ede,52.04307431,5.669615937
6712,Ede,Ede,52.04582585,5.667897605
6713,Ede,Ede,52.04564414,5.668656476
6714,Ede,Ede,52.04143765,5.653970931
6715,Ede,Ede,52.04347892,5.636035573
6716,Ede,Ede,52.0345255,5.629650709
6717,Ede,Ede,52.02877386,5.663909478
6718,Ede,Ede,52.0494028,5.680749836
6720,Bennekom,Ede,52.00363773,5.686613003
6721,Bennekom,Ede,52.00363773,5.686613003
6730,Otterlo,Ede,52.08741024,4.65582715
6731,Otterlo,Ede,52.10615714,5.768347052
6732,Harskamp,Ede,52.13244124,5.751744896
6733,Wekerom,Ede,52.10588705,5.705976541
6740,Lunteren,Ede,52.08136973,5.624099765
6741,Lunteren,Ede,52.08136973,5.624099765
6744,Lunteren,Ede,52.08893507,5.655132251
6745,Ede,Ede,52.03417798,5.597714198
6800,Arnhem,Arnhem,51.98474522,5.906942961
6801,Arnhem,Arnhem,51.98474522,5.906942961
6802,Arnhem,Arnhem,51.98474522,5.906942961
6803,Arnhem,Arnhem,51.98474522,5.906942961
6811,Arnhem,Arnhem,51.98474522,5.906942961
6812,Arnhem,Arnhem,51.98368193,5.883225804
6813,Arnhem,Arnhem,51.98931208,5.879418777
6814,Arnhem,Arnhem,51.98549969,5.907612833
6815,Arnhem,Arnhem,52.00001468,5.916980616
6816,Arnhem,Arnhem,52.00424948,5.879528693
6817,Arnhem,Arnhem,51.98300906,5.905981125
6821,Arnhem,Arnhem,51.9858679,5.911280116
6822,Arnhem,Arnhem,51.98652973,5.915341354
6823,Arnhem,Arnhem,51.99537851,5.931011466
6824,Arnhem,Arnhem,51.98443915,5.925549349
6825,Arnhem,Arnhem,51.98819267,5.954452806
6826,Arnhem,Arnhem,51.98327839,5.933123935
6827,Arnhem,Arnhem,51.97341951,5.916703475
6828,Arnhem,Arnhem,51.98522125,5.910818905
6831,Arnhem,Arnhem,51.95718836,5.889189136
6832,Arnhem,Arnhem,51.96736094,5.90657622
6833,Arnhem,Arnhem,51.97046789,5.909052134
6834,Arnhem,Arnhem,51.96038311,5.926351156
6835,Arnhem,Arnhem,51.95721902,5.901869777
6836,Arnhem,Arnhem,51.9486374,5.898622556
6841,Arnhem,Arnhem,51.97049566,5.906138849
6842,Arnhem,Arnhem,51.96366366,5.883968491
6843,Arnhem,Arnhem,51.96327779,5.863743326
6844,Arnhem,Arnhem,51.94323344,5.859432725
6845,Arnhem,Arnhem,51.94163528,5.870531599
6846,Arnhem,Arnhem,51.96940949,5.845797765
6850,Huissen,Lingewaard,51.93987326,5.940880172
6851,Huissen,Lingewaard,51.93987326,5.940880172
6852,Huissen,Lingewaard,51.93977259,5.928506511
6860,Oosterbeek,Renkum,51.99201049,5.807114225
6861,Oosterbeek,Renkum,51.99205627,5.835422721
6862,Oosterbeek,Renkum,51.98593147,5.857454907
6865,Doorwerth,Renkum,51.97594936,5.796022696
6866,Heelsum,Renkum,51.97467018,5.755402022
6869,Heveadorp,Renkum,51.97425748,5.813688909
6870,Renkum,Renkum,51.97280264,5.733021557
6871,Renkum,Renkum,51.97280264,5.733021557
6874,Wolfheze,Renkum,51.99971556,5.797713172
6877,Deelen,Ede,52.09711721,5.938278601
6880,Velp,Rheden,52.00038148,5.984996517
6881,Velp,Rheden,52.00038148,5.984996517
6882,Velp,Rheden,51.99366833,5.961067958
6883,Velp,Rheden,51.99202499,5.978862136
6891,Rozendaal,Rozendaal,52.00104168,5.960771271
6900,Zevenaar,Zevenaar,51.92530587,6.075178346
6901,Zevenaar,Zevenaar,51.92530587,6.075178346
6902,Zevenaar,Zevenaar,51.93476388,6.086461358
6903,Zevenaar,Zevenaar,51.93942005,6.080401565
6904,Zevenaar,Zevenaar,51.92804135,6.066299439
6905,Zevenaar,Zevenaar,51.92285431,6.063308992
6909,Zevenaar,Zevenaar,51.91371983,6.109635355
6911,Pannerden,Rijnwaarden,51.89103581,6.035316123
6913,Aerdt,Rijnwaarden,51.88790376,6.089788944
6914,Herwen,Rijnwaarden,51.87497478,6.106599564
6915,Lobith,Rijnwaarden,51.85986391,6.116978606
6916,Tolkamer,Rijnwaarden,51.85323685,6.104787435
6917,Spijk,Rijnwaarden,51.85217958,6.112717344
6920,Duiven,Duiven,51.95548707,6.004858347
6921,Duiven,Duiven,51.95548707,6.004858347
6922,Duiven,Duiven,51.93897685,6.019023455
6923,Groessen,Duiven,51.93157635,6.02904838
6924,Loo Gld,Duiven,51.93791456,6.00320774
6930,Westervoort,Westervoort,51.97126203,5.978254184
6931,Westervoort,Westervoort,51.97126203,5.978254184
6932,Westervoort,Westervoort,51.95264847,5.973389447
6940,Didam,Montferland,51.93902198,6.124524213
6941,Didam,Montferland,51.93902198,6.124524213
6942,Didam,Montferland,51.94037829,6.129087672
6950,Dieren,Rheden,52.04531448,6.10277597
6951,Dieren,Rheden,52.04531448,6.10277597
6952,Dieren,Rheden,52.04386201,6.098952759
6953,Dieren,Rheden,52.04461455,6.102845322
6955,Ellecom,Rheden,52.03385193,6.089398995
6956,Spankeren,Rheden,52.05222848,6.115160309
6957,Laag-Soeren,Rheden,52.0700974,6.087366582
6960,Eerbeek,Brummen,52.10709591,6.051001345
6961,Eerbeek,Brummen,52.108004,6.077760357
6964,Hall,Brummen,52.11278372,6.102514416
6969,Margraten,Eijsden-Margraten,50.82543427,5.818156455
6970,Brummen,Brummen,52.08743841,6.156505147
6971,Brummen,Brummen,52.08743841,6.156505147
6974,Leuvenheim,Brummen,52.07102182,6.132898838
6975,Tonden,Brummen,52.13548584,6.157282189
6980,Doesburg,Doesburg,52.01909083,6.131582775
6981,Doesburg,Doesburg,52.01909083,6.131582775
6982,Doesburg,Doesburg,52.00740427,6.138852153
6983,Doesburg,Doesburg,52.00439554,6.125937543
6984,Doesburg,Doesburg,52.02171683,6.139551997
