ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,BNN1relatiea1,BNN1relatiea1_o,V104,BNN1relatieb_1,BNN1relatieb_2,BNN1relatieb_3,BNN1relatieb_4,BNN1relatieb_5,BNN1relatieb_6,BNN1relatieb_7,BNN1relatieb_8,BNN1relatieb_9,BNN1relatieb_10,BNN1relatiec_1,BNN1relatiec_2,BNN1relatiec_3,BNN1relatiec_4,BNN1singlesa1,BNN1singlesa1_o,V116,BNN1singlesb_1,BNN1singlesb_2,BNN1singlesb_3,BNN1singlesb_4,BNN1singlesb_5,BNN1singlesb_6,BNN1singlesb_7,BNN1singlesb_8,BNN1singlesb_9,BNN1singlesb_10,BNN1singlesc_1,BNN1singlesc_2,BNN1singlesc_3,BNN1singlesc_4,BNN2relatiea,BNN2relatiea_1,BNN2relatiea_2,BNN2relatieb,BNN2relatiec1,BNN2relatiec1_o,BNN2singlesa,BNN2singlesa_1,BNN2singlesa_2,BNN2singlesb,BNN2singlesc1,BNN2singlesc1_o,BNN3relatiea,BNN3relatieb,BNN3relatiec,BNN3singlesa,BNN3singlesb,BNN3singlesc,V016,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,V100_1,V100_2,V100_3,V100_4,V100_5,V100_6,V100_7,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V122,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V102_1,V102_2,V102_3,V102_4,V102_5,V102_6,V102_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,V017,V018,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
1082,WHZyu872yqvACG8qZD8hM3Cr8a,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,"Ze zijn net als ik ook nog jong, nog een heel leven voor hun en erg gelukkig samen. Ze kunnen nog allemaal leuke plannetjes maken voor in de toekomst. Ik heb niet gekozen voor de relaties van de bekende koppels omdat ik niet weet hoe die relaties zijn. ",1,1,0,0,0,0,1,0,0,0,2,2,3,2,99999,,,99999,,99999,1,"Durex producten voor meer plezier, glijmiddel",99999,1,Snoepjes,0,99999,,99999,1,"Hang ervan af met wie. Meestal van te voren gezellig opmaken met een drankjes erbij, als we uit zijn flink dansen en drinken en een beetje praatjes maken met anderen. ",1,99999,99999,99999,99999,99999,99999,99999,2,20,2,1,5531,1,5,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,4,6,4,3,2,2,1,4,5,2,5,5,4,4,2,3,1,2,4,3,3,4,7,5,2,3,6,1,6,"Chace Crawford, hij speelt in Gossip Girl. Hij heeft een erg goed hart en respecteert vrouwen, maar dat maakt hem geen mietje hij kan ook erg stoer zijn. Hij is een betrouwbaar persoon en hij is ook nog eens erg knap!",1,18,4,3,,99999,99999,99999,99999,99999,,99999,,1,1,3,4,5,1,99999,99999,9-1-2015 10:17,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1083,vhzGmRDU6fGmv6fn2dDDz5YYpm,,,,,,,,,,,9,,"leuk, knap stel. Ondanks de bekenheid bij elkaar",1,0,0,1,0,0,0,1,0,0,1,1,5,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Olie,99999,3,,1,99999,,,99999,,99999,2,"film, kroeg",2,99999,,99999,1,5,3,2,2,3,1,2,20,1,1,4841,1,5,2,2,5,,1,5,1,0,3,4,4,3,4,7,2,,2,99999,5,4,5,4,2,5,4,7,4,5,4,2,,2,2,2,1,,3,4,2,1,4,1,5,3,4,4,1,4,1,1,4,4,1,4,4,3,3,5,2,3,1,6,7,4,3,Geen idee,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,55,3,9,,4,4,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,3,4,9-1-2015 10:17,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1084,nuMbAwB35R5mVbSgGWC3KWkSJT,,,,,,,,,,,12,,Omdat ze elkaars werk respecteren en ieder z'n eigen ding heeft maar samen wel ontzettend gelukkig zijn.,1,0,1,1,0,0,0,0,0,0,1,5,5,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Glijmiddel,99999,1,Chips,0,99999,,,99999,,99999,1,Zuipen met vrienden en dansen,1,99999,,99999,2,1,6,1,4,1,1,1,19,1,1,1531,10,4,1,2,5,,1,5,2,0,3,4,4,5,4,5,4,,2,99999,5,4,5,4,2,5,4,7,4,5,5,2,,2,2,2,2,,3,3,4,5,3,2,4,3,3,4,2,1,2,1,2,1,2,5,4,1,4,5,1,6,2,4,3,7,3,Scarlett Johansson ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,42,1,10,Ik was niet meer verliefd/kreeg niet meer het gevoel wat ik eerst kreeg,2,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,4,1,9-1-2015 10:18,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1086,9dZu3vwfZr4xrczscgsSPdbSeV,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,,"Ze vullen elkaar goed aan, hebben af en toe hun ruzies maar houden ontzettend van elkaar en zijn al meer dan 30 jaar samen.",1,1,0,0,0,1,0,0,0,0,3,2,5,1,99999,,,99999,,99999,2,99999,heb al heel lang geen vaste sekspartner,3,ontbijt heel af en toe,0,99999,,99999,2,Biertjes drinken met vrienden en dansen,1,99999,99999,99999,99999,99999,99999,99999,2,24,2,1,3581,9,5,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,1,4,4,8,25,2,2,2,2,3,5,4,5,5,5,4,5,1,2,3,4,1,5,2,3,1,4,6,7,5,4,Pff geen idee. Puur op uiterlijk Ryan Gosling,1,15,1,6,,99999,99999,99999,99999,99999,,99999,,1,2,3,3,1,1,99999,99999,9-1-2015 10:18,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1087,cRpTA4qxqNqtDgUhKhRUUq2JVd,,,,,,,,,,,19,weet ik niet,"Ik ben er nog niet achter wat de ideale relatie is en ben meer een gevoelsmens, als je eigen relatie goed voelt dan is dat het belangrijkst, hoe een relatie bij een ander is vind ik dan niet echt belangrijk.",1,0,0,1,0,0,1,0,0,0,3,3,3,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,"Geen behoefte aan, we hebben genoeg aan elkaar",3,,1,99999,,,99999,,99999,2,Uiteten of borrelen in de kroeg,1,99999,,99999,99999,1,2,2,3,1,3,2,23,2,1,3441,9,5,1,2,5,,1,5,3,0,2,4,2,3,4,5,7,In een winkel tijdens het boodschappen doen,2,99999,5,5,5,5,1,5,4,8,4,5,5,5,Gewoon in het dagelijks leven,2,2,2,1,,1,4,4,4,4,3,4,4,4,3,2,3,2,2,2,2,2,4,3,1,2,6,3,2,1,4,7,5,2,Geen idee.,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,20,1,8,,1,4,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,3,2,9-1-2015 10:18,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1089,rgPwUaS7NQrSruEr2Ghx6g4BH5,,,,,,,,,,,4,,Ze stralen als ze samen zijn ,0,1,1,0,0,0,0,1,0,0,2,4,1,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,best zo,1,,1,99999,,,99999,,99999,1,Chillen,2,99999,,99999,5,1,3,3,3,3,3,2,21,2,1,3524,9,5,1,1,2,,1,5,1,0,3,2,2,2,3,7,7,zeilkamp,2,99999,5,5,5,5,2,5,4,9,5,5,4,4,,2,2,2,2,,2,4,4,2,3,1,5,5,5,4,1,3,1,2,5,2,2,4,4,2,4,2,4,3,1,5,6,7,6,Geen idee,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,47,2,8,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,9-1-2015 10:18,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1090,WgMfdk7PWP3KDTxNdyT6GuazeW,,,,,,,,,,,3,,In slechte en goede tijden blijven ze gelukkig met elkaar,1,1,0,0,0,0,1,0,0,0,3,3,5,5,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,geen behoefte,3,,1,99999,,,99999,,99999,2,Kroeg,2,99999,,99999,1,1,3,2,4,1,1,2,16,1,1,7641,4,4,1,1,5,,1,5,3,0,3,4,1,3,3,6,2,,2,99999,5,5,5,5,1,5,4,9,5,5,5,2,,2,2,2,2,,1,4,3,2,4,4,5,5,5,1,1,4,1,1,5,2,1,4,5,3,4,6,3,2,1,5,7,4,6,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,23,4,6,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,3,1,9-1-2015 10:18,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1092,dymPaW7hTWNbn3Duv56N4VYPWp,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,,Komen uitgebalanceerd over.,0,1,1,0,0,0,0,0,1,0,2,4,3,3,99999,,,99999,,99999,2,99999,Nooit nodig geweest,1,,1,99999,,99999,2,Club of kroeg,1,99999,99999,99999,99999,99999,99999,99999,2,23,2,1,1076,10,5,1,2,5,,1,2,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,2,7,15,3,2,2,3,4,4,1,5,5,3,4,2,4,2,3,3,3,3,2,5,1,3,7,4,6,1,Ryan Gosling,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,3,3,4,1,5,99999,99999,9-1-2015 10:18,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1093,nNy7UGVMG6dvdcGbaYVy7ypJdt,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,"passen goed bij elkaar, geven elkaar de ruimte",0,1,0,1,1,0,0,0,0,0,3,3,5,2,99999,,,99999,,99999,2,99999,Nog Niet geprobeerd,3,,1,99999,,99999,2,Bier drinken,1,99999,99999,99999,99999,99999,99999,99999,1,20,1,1,4844,1,5,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,2,3,4,8,6,2,2,2,3,2,4,2,5,4,3,2,2,5,2,5,2,2,4,4,6,7,5,2,1,3,8,Andy en melissa,1,3,1,6,,99999,99999,99999,99999,99999,,99999,,1,6,1,4,5,3,99999,99999,9-1-2015 10:18,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1094,mdhHfVcKYgx3cvR9SSb8h9CgrV,,,,,,,,,,,4,,"Heel lang samen, door alle ellende heen",0,1,1,1,0,0,0,0,0,0,3,3,3,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Vibo en dildo's,99999,1,,1,99999,,,99999,,99999,1,Feest,2,99999,,99999,99999,1,6,6,4,5,5,2,24,1,1,2671,11,3,2,2,5,,1,7,3,0,1,3,3,4,5,6,2,,2,99999,5,5,5,5,1,5,4,10,5,5,5,2,,2,2,2,2,,1,1,5,1,1,10,5,5,5,1,1,1,1,1,4,4,1,4,4,1,2,6,4,7,5,3,2,1,3,Jan Dulles,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,1,1,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,3,2,9-1-2015 10:18,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1096,mHhsxTjjZxSkRcSk7cHARXaKVm,,,,,,,,,,,1,,Al 48 jaar samen en nog steeds verliefd,0,0,1,0,1,0,1,0,0,0,1,4,3,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,vibrator,99999,3,croissants,0,99999,,,99999,,99999,1,Film,1,99999,,99999,5,3,3,1,2,5,3,1,41,2,1,6411,2,4,2,1,6,apostolisch,1,4,4,0,3,3,4,4,3,3,1,,1,3,5,4,5,5,1,5,3,8,5,5,5,1,,1,2,2,2,,2,4,4,3,5,15,5,3,4,3,1,4,1,3,2,3,2,5,3,3,2,5,6,7,4,3,1,2,3,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,108,2,6,,99999,99999,99999,99999,2,,1,,99999,99999,99999,99999,99999,99999,3,2,9-1-2015 10:19,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1097,Ca8WNFEHHYGX98wVRkwpRhEVeM,,,,,,,,,,,4,,Omdat ze al jaren samen zijn,1,1,0,0,0,0,0,1,0,0,5,2,3,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,-,99999,3,,1,99999,,,99999,,99999,1,Stappen,1,99999,,99999,99999,1,6,6,4,5,5,2,22,2,1,5042,1,5,1,2,5,,1,6,2,0,1,1,1,1,5,6,5,,2,99999,5,5,5,5,4,5,4,10,2,5,4,3,,2,2,2,2,,1,3,5,1,3,1,5,5,5,4,1,4,1,3,3,4,2,5,4,2,4,6,3,5,7,2,4,1,6,-,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,60,2,1,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,9-1-2015 10:19,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1098,9nBX5FPWUHhfNR6bE7TDshFRJD,,,,,,,,,,,3,,steunen elkaar in goede en in slechte tijden.,0,0,1,0,1,0,1,0,0,0,4,2,1,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,glijmiddel,99999,1,chips,0,99999,,,99999,,99999,2,"Discotheek, cafe",1,99999,,99999,2,1,3,2,4,3,1,2,19,1,1,5986,2,5,1,1,5,,1,5,1,0,3,4,3,3,4,6,2,,2,99999,5,5,5,5,1,5,3,7,4,5,5,2,,2,2,2,2,,1,4,5,1,4,1,5,5,5,1,1,3,1,1,5,2,1,5,3,1,5,5,3,1,2,7,4,6,6,"Noud uit GTST, hij komt lief en zorgzaam over.",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,35,3,9,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,9-1-2015 10:19,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1099,N36F5e4Eb7kY4eFkuubzDRExu7,,,,,,,,,,,19,ik,Omdat mijn geliefde in vrijwel alle opzichten precies weet hoe jij mij het gevoel geeft dat ik de leukste ben en bijzonder. Andersom krijgt hij datzelfde van mij. We zijn echte soulmates. ,1,0,1,0,1,0,0,0,0,0,4,3,4,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,"blinddoek,  massage olie",99999,1,ontbijt,0,99999,,,99999,,99999,1,Technofeestje/festival,1,99999,,99999,5,1,3,2,3,5,2,2,24,2,2,9712,6,5,1,1,1,,1,5,1,0,3,4,4,3,4,3,2,,2,99999,5,4,5,5,1,4,3,9,5,5,4,5,festival,1,2,2,1,,3,4,4,3,4,3,5,4,5,4,2,4,1,1,4,1,2,4,5,2,4,4,5,6,7,2,3,1,1,Jan kooijman,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,6,3,9,,1,1,1,1,2,,1,,99999,99999,99999,99999,99999,99999,5,2,9-1-2015 10:19,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1100,MrAWMe5pt3Xb4XpUf3wVfeTeQs,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,11,,"Omdat die samen gelukkig zijn, maar ook hun eigen ding doen zonder elkaar.",1,1,0,0,0,0,0,1,0,0,3,4,5,3,99999,,,99999,,99999,2,99999,nooit van gekomen,1,ontbijt,0,99999,,99999,1,"Dansen! En als ik een leuke jongen zie, dansen en zoenen met hem. Tot nu toe daar 1x een date uitgehaald (werd helaas niks) en 1x iemand mee naar huis en 1x whatsapp contact met een duitser die binnenkort weer komt.",2,99999,99999,99999,99999,99999,99999,99999,2,21,2,2,1096,10,5,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,3,3,3,4,8,2,3,2,2,2,3,2,3,4,5,2,1,2,1,2,4,4,3,4,5,3,2,1,4,7,6,2,"Leonardo Di Caprio Voornamelijk knap, geen idee hoe hij in het echt is, maar lijkt me humor te hebben. Vindt het sympatiek dat hij wel genomineerd wordt voor een golden globe,maar het niet wint, maar je hem er ook niet over hoort. Houd zn leven prive",1,30,1,10,"het was op; kon niet naar een ""hoger level"" oftewel sleur en geen passie",99999,99999,99999,99999,99999,,99999,,1,3,2,3,5,3,99999,99999,9-1-2015 10:19,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1101,JxseJZuREFNvAnkkhnVV7ueW3U,,,,,,,,,,,18,,-,0,1,1,0,0,0,0,1,0,0,4,4,4,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,cockring,99999,1,,1,99999,,,99999,,99999,1,bier drinken,1,99999,,99999,1,1,2,6,4,5,5,2,24,2,1,3553,9,5,1,1,5,,1,5,1,0,3,3,4,3,2,4,5,,2,99999,5,5,5,5,2,5,5,8,5,5,5,2,,1,2,2,2,,3,4,5,3,5,11,4,3,5,4,2,5,3,4,4,4,2,4,4,2,4,2,6,1,3,5,7,4,3,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,12,3,9,,2,2,1,1,2,,1,,99999,99999,99999,99999,99999,99999,5,1,9-1-2015 10:19,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1103,mCmHpDaXGaj8fWbdSA43HB6XrN,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,,Na 12 jaar nog steeds elkaar aankijken en behandelen alsof ze zojuist verliefd zijn geworden. Volledig vertrouwen en zorg dragen voor elkaar.,0,1,1,0,0,0,1,0,0,0,4,2,5,1,99999,,,99999,,99999,1,Dildo.,99999,1,Pizza,0,99999,,99999,1,"Kroegjes, concerten of feestjes.",1,99999,99999,99999,99999,99999,99999,99999,2,22,2,1,9714,6,5,1,2,5,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,1,4,4,2,22,2,1,2,3,1,4,2,5,5,2,2,1,3,2,1,5,2,4,7,5,6,4,2,3,1,6,Kay Nambiar.,2,60,4,6,,99999,99999,99999,99999,99999,,99999,,1,3,3,3,5,1,99999,99999,9-1-2015 10:20,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1104,DFh6ajbxUhFbyUn7tbdTRjTngK,,,,,,,,,,,8,,.,0,0,0,0,1,0,0,1,1,0,2,4,4,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Trilei,99999,3,Chips ,0,99999,,,99999,,99999,1,Feestje,1,99999,,99999,2,1,2,1,2,1,1,1,24,1,1,5731,1,5,1,1,1,,1,5,2,0,3,4,2,3,2,4,5,,2,99999,5,4,4,4,2,4,2,8,5,5,5,3,,1,2,2,2,,1,4,4,4,5,10,4,3,4,4,3,1,2,1,2,2,2,4,4,2,4,1,2,4,3,5,7,6,3,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,48,4,8,,4,1,2,2,2,,1,,99999,99999,99999,99999,99999,99999,5,1,9-1-2015 10:20,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1106,9RaRfsnsf25KYGUeUXFkW4nDw2,,,,,,,,,,,19,Niemand,"De ideale relatie bestaat alleen in je gedachten/dromen. Mijn eigen relatie is beter dan de ideale relatie, mijn relatie is echt.",1,0,0,0,0,1,1,0,0,0,3,3,5,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,speeltjes,99999,3,ontbijt,0,99999,,,99999,,99999,1,"Kroeg, cafè ",1,99999,,99999,5,5,6,3,4,3,3,1,25,2,2,4811,1,5,3,2,2,,1,5,4,0,3,5,4,2,4,3,1,,2,99999,5,4,5,4,1,5,5,8,1,4,5,3,,1,2,2,2,,2,4,5,4,2,8,5,4,4,4,1,1,1,2,3,3,2,5,4,2,4,4,2,5,6,7,1,3,6,geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,6,2,10,"verliefdheid verdween, zwakke relatie",1,1,1,2,2,,3,,99999,99999,99999,99999,99999,99999,5,2,9-1-2015 10:20,,0,0,/direct/Romeo&JuliaBNN,1,0,0,V9999
1107,cwZYUKjvGDh5v57aURpNCZsJeV,,,,,,,,,,,3,,"Zij zijn er altijd voor elkaar in moeilijke en makkelijke tijden, en de liefde spat er nog steeds af na 45 jaar. ",0,0,0,1,0,0,1,1,0,0,4,2,5,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,"Nog niet, willen we wel proberen",3,,1,99999,,,99999,,99999,1,"Ik ga niet echt uit, maar als ik uit ga is het of naar een groot feest of de stad in en dan lekker dansen",2,99999,,99999,2,1,3,2,4,3,2,2,21,1,1,4921,1,5,1,1,5,,1,5,4,0,3,4,4,4,2,3,1,,2,99999,5,5,5,5,1,5,3,9,3,5,5,5,Ik vind dat er geen beste plek is.,1,1,2,1,,1,4,4,4,5,4,5,5,5,2,1,3,1,1,4,4,1,5,4,2,2,3,2,4,1,7,6,5,6,"Taylor Lautner, maar dan eigenlijk meer om zijn lichaam",2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,30,1,10,Vanwege verlangen naar iemand anders,3,3,2,2,2,,4,"Geen doel meer voor de fun, maar toch m'n huidige relatie er aan over gehouden",99999,99999,99999,99999,99999,99999,3,1,9-1-2015 10:20,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
1108,Ak2fEbQVJBah3qpJWHN7aP7Jjs,,,,,,,,,,,4,,"Ze hebben nog geen kinderen dus zijn nog vrij in alles wat ze willen doen qua reizen, carrière etc",1,0,0,0,1,1,0,0,0,0,3,3,4,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,vibrator,99999,3,ontbijt,0,99999,,,99999,,99999,1,Drankje in de stad of bij een vriendin. Maar het kan ook een spa dagje zijn of een dagje shoppen,1,99999,,99999,99999,1,6,6,4,5,1,2,35,1,2,5245,1,5,2,2,1,,1,6,1,0,1,3,3,3,4,7,5,,1,2,4,3,3,3,4,2,3,7,2,4,3,3,,1,1,2,1,,2,3,4,3,4,3,3,3,3,4,3,3,2,3,2,3,2,4,2,3,3,4,3,2,1,5,6,7,6,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,180,3,9,,99999,99999,99999,99999,4,scout,3,,99999,99999,99999,99999,99999,99999,5,2,9-1-2015 10:20,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
