ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,BNN1relatiea1,BNN1relatiea1_o,V104,BNN1relatieb_1,BNN1relatieb_2,BNN1relatieb_3,BNN1relatieb_4,BNN1relatieb_5,BNN1relatieb_6,BNN1relatieb_7,BNN1relatieb_8,BNN1relatieb_9,BNN1relatieb_10,BNN1relatiec_1,BNN1relatiec_2,BNN1relatiec_3,BNN1relatiec_4,BNN1singlesa1,BNN1singlesa1_o,V116,BNN1singlesb_1,BNN1singlesb_2,BNN1singlesb_3,BNN1singlesb_4,BNN1singlesb_5,BNN1singlesb_6,BNN1singlesb_7,BNN1singlesb_8,BNN1singlesb_9,BNN1singlesb_10,BNN1singlesc_1,BNN1singlesc_2,BNN1singlesc_3,BNN1singlesc_4,BNN2relatiea,BNN2relatiea_1,BNN2relatiea_2,BNN2relatieb,BNN2relatiec1,BNN2relatiec1_o,BNN2singlesa,BNN2singlesa_1,BNN2singlesa_2,BNN2singlesb,BNN2singlesc1,BNN2singlesc1_o,BNN3relatiea,BNN3relatieb,BNN3relatiec,BNN3singlesa,BNN3singlesb,BNN3singlesc,V016,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,V100_1,V100_2,V100_3,V100_4,V100_5,V100_6,V100_7,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V122,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V102_1,V102_2,V102_3,V102_4,V102_5,V102_6,V102_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,V017,V018,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
2367,yHUmu6cvUb9XMAxPXJSZYEjKTH,,,,,,,,,,,6,,Goed in evenwicht.. gewaagd aan elkaar,1,0,1,1,0,0,0,0,0,0,3,3,5,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,dildo vibrator,99999,3,ontbijt,0,99999,,,99999,,99999,2,Festivals feesten bioscoop uit eten,1,99999,,99999,99999,4,3,2,4,5,2,2,26,2,2,4388,12,5,2,2,5,,1,6,3,0,1,3,4,4,3,7,5,,2,99999,5,5,5,5,4,5,3,8,5,3,5,3,,2,1,2,1,,1,3,4,4,5,8,5,5,5,4,1,2,1,1,1,2,1,5,2,2,2,4,6,5,7,3,1,2,2,Maxwell,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,60,1,3,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/09/15 08:44 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2368,d5J93CGnTwaD2dBMuyQw24mzYM,,,,,,,,,,,4,,"Zij passen erg goed bij elkaar, hebben het altijd leuk en de sex is te vies/goed om aan te horen.",0,0,0,1,0,0,0,1,1,0,1,4,5,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,toys voor haar,99999,1,alleen met partner: waterijs zij B&amp;J,0,99999,,,99999,,99999,2,Dansen en feesten met vrienden en soms partner na bij iemand thuis zijn te geweest waar we het feest zijn begonnen.  ,2,99999,,99999,99999,5,3,3,3,3,4,1,22,2,1,2451,7,5,2,1,5,,1,5,4,0,1,3,2,3,4,3,7,wij zijn huisgenoten,2,99999,5,5,5,5,5,5,4,8,5,4,5,3,,2,2,2,2,,2,5,5,3,1,12,5,4,5,5,1,2,1,1,2,1,2,5,5,2,4,2,4,1,3,5,6,7,7,Beroemdheden maken me niks uit! Al helemaal niet om te vergelijken met mijn partner.,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,28,1,6,,2,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,4,01/09/15 08:46 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2369,MZFmVxYyqMQRJwtvYSU9SYcBpH,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,,Ze waren elkaars eerste liefdes en gaan nu al 4 jaar. Ze zijn niet alleen een stelletje maar ook beste vrienden. Ondanks ze alles samen doen maken ze genoeg tijd voor zichzelf en hebben ze allebei een eigen leven.,1,1,1,0,0,0,0,0,0,0,1,3,3,4,99999,,,99999,,99999,2,99999,Geen behoefte aan,1,Wat niet?,0,99999,,99999,1,"Wat drinken in de stad, naar een club of naar een huis feest. Maar minder dan 1 keer per week. Ongeveer 1 keer per maand",1,99999,99999,99999,99999,99999,99999,99999,2,19,2,2,1333,8,4,1,2,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,2,3,5,1,2,2,2,2,3,5,5,4,5,3,3,2,4,2,4,5,3,1,3,5,1,2,6,4,7,3,"Zac efron, door zijn uiterlijk en humor",1,25,2,1,,99999,99999,99999,99999,99999,,99999,,1,3,3,2,1,2,99999,99999,01/09/15 08:46 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2374,7eXRtMrvHKDZC6CCWcQ6JdaPNd,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,Niks hoeft en toch is het altijd goed. Zonder regels het altijd fijn kunnen hebben moet je goed bij elkaar passen. ,0,0,1,0,0,1,0,1,0,0,2,4,4,1,99999,,,99999,,99999,2,99999,heeft me nooit geïnteresseerd.,3,,1,99999,,99999,1,"Grote feesten of evenementen, in de zomer gewoon terrasjes ook vaak. ",1,99999,99999,99999,99999,99999,99999,99999,1,21,2,2,3065,11,5,1,1,2,,1,2,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,1,4,2,8,6,4,2,2,4,3,4,4,3,5,3,2,2,4,2,2,4,3,2,7,5,4,6,3,2,1,3,"Olivia Wilde, fantasie geweest na haar rol als 13 house, een super slimme, knappe slanke bi-seksuele dokter. ",3,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,3,6,1,4,5,3,99999,99999,01/09/15 08:49 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2377,utNcpvxKZ8hNHFAvsupXF5WGQV,,,,,,,,,,,8,,"Omdat ze gelukkig samen zijn, met kinderen.  Ze zijn al een tijd samen",1,1,0,0,0,1,0,0,0,0,3,3,4,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,glijmiddel,99999,3,,1,99999,,,99999,,99999,2,Gezellig wat drinken met vrienden of eten. En risken of andere bord spellen spelen. ,2,99999,,99999,99999,1,2,3,3,2,3,2,23,2,1,8921,7,5,1,1,5,,1,6,2,0,1,4,1,3,4,5,7,studentenvereniging,2,99999,5,5,5,5,1,5,4,8,4,5,5,5,vrienden,2,2,2,2,,1,4,5,3,4,18,5,5,5,1,1,3,1,2,4,1,1,4,4,2,3,3,4,2,1,6,7,5,4,Johny depp,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,18,2,10,"het voelde meer als een vrienschap, geen verliefdheid meer",1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/09/15 08:52 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2389,8QRCS9EY5xk6j4EH8RDfTphREW,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,,"Accepteren elkaar zoals ze zijn, geen jaloezie, beide een eigen leven (hoeven niet altijd overal mee naar toe etc.) Ze vertrouwen elkaar en zijn eerlijk en zijn na tien jaar nog steeds gek op elkaar.",0,0,0,0,1,1,0,0,1,0,3,3,4,2,99999,,,99999,,99999,1,"Glijmiddel, massageolie, vibrator, linten etc.",99999,1,"Ligt eraan waar ik trek in heb, chocolade chips, ijs ",0,99999,,99999,1,"Als ik uitga (dit is gemiddeld, de ene week ga ik vaker) Maar dan drink ik of in de kroeg, ergens waar je rustig kan zitten en kletsen of ik ga uit om te dansen en sta ik de hele avond op de dansvloer. Ligt aan mijn gezelschap.",1,99999,99999,99999,99999,99999,99999,99999,2,24,2,2,8923,7,5,1,2,5,,1,2,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,1,2,4,6,4,3,2,2,2,3,5,2,4,5,2,4,2,4,1,4,4,2,3,2,5,1,3,6,7,4,3,"Onbekend, ik ken de beroemdheden niet persoonlijk, dus ik kan niet zeggen wie er bij me zou passen iemand lijkt op tv of in een film heel anders dan ze in het echt zouden zijn. Op uiterlijk alleen wil ik een ideale partner niet op beoordelen.",3,5,2,3,,99999,99999,99999,99999,99999,,99999,,1,3,6,4,5,5,99999,99999,01/09/15 09:14 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2391,7nVtkeJXGeGYPC8qZeYqgvgczc,,,,,,,,,,,2,,Echte liefde,1,0,1,0,1,0,0,0,0,0,2,2,4,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,"Glijmiddel, vibrator",99999,1,,1,99999,,,99999,,99999,1,dansen in een club,2,99999,,99999,5,4,5,2,2,5,2,2,25,2,1,9711,6,5,1,1,5,,1,5,2,0,3,5,2,4,4,4,1,,2,99999,5,4,5,5,1,5,5,6,5,5,5,2,,1,1,2,2,,1,5,5,4,5,50,3,1,1,4,1,4,1,2,5,2,1,4,4,1,5,5,2,4,1,3,7,6,1,Nvt,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,29,1,1,,1,1,2,2,4,Tinder &amp; badoo,3,,99999,99999,99999,99999,99999,99999,3,2,01/09/15 09:23 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2392,ZhGwP6pWzDuveVXf9ncs4GQZ2G,,,,,,,,,,,8,,Gewoon,0,1,1,0,0,0,0,1,0,0,2,4,2,1,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,glijmiddel,99999,3,,1,99999,,,99999,,99999,1,Concerten,1,99999,,99999,99999,1,6,6,4,5,1,2,25,2,1,3402,9,3,1,2,5,,1,5,3,0,1,3,5,1,4,2,5,,2,99999,5,4,5,5,1,5,2,10,5,5,4,2,,1,2,2,2,,1,3,5,4,5,14,5,5,5,1,1,1,1,2,1,1,1,4,5,1,5,4,3,2,1,5,6,7,3,Adam lambert,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,98,1,1,,1,1,1,1,1,,1,,99999,99999,99999,99999,99999,99999,3,2,01/09/15 09:23 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2395,aMWCJxxQS5ch2eMV7e6eFuXzau,,,,,,,,,,,3,,"Ze vullen elkaar goed aan: als de een iets niet kan, doet of wil, kan, doet of wil de ander het. Echt samenwerken. Tegenwoordig willen we dat we alles zelf kunnen, totaal onafhankelijk zijn. Volgens mij is dit niet nodig en is een relatie juist handig om elkaar op bepaalde punten aan te vullen.",1,1,1,0,0,0,0,0,0,0,3,3,5,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,"Tot nu toe nog geen interesse voor gehad, hoewel ik er wel open voor zou staan. Gewoon nog niet over nagedacht.",3,,1,99999,,,99999,,99999,1,"Drankje doen met vrienden, maar niet echt het uitgaan van dansen, meer bijkletsen met vrienden.",1,99999,,99999,99999,5,6,6,4,5,3,2,21,2,1,3511,9,4,2,2,5,,1,6,1,0,1,4,3,3,4,5,6,,2,99999,5,5,5,5,1,4,5,8,4,5,5,5,"via een gezamenlijke interesse, waaronder hobby, maar ook sport, studie of werk",2,2,2,2,,1,4,5,2,4,1,5,5,5,4,1,3,3,1,5,2,2,4,4,1,5,3,4,5,1,2,6,7,6,"Ik ben totaal niet een persoon die zich verdiept in beroemdheden, van uiterlijk zie je natuurlijk wel wat, maar daarbij heb ik geen idee welke het meest ideaal lijkt.",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,16,3,9,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,4,2,01/09/15 09:26 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2396,khrXvenq2DkZEYTh2SQMcJebb7,,,,,,,,,,,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,,"Ze zijn heel blij altijd al ze samen zijn, nooit ruzie oid...",0,1,1,0,0,0,0,1,0,0,3,3,5,1,99999,,,99999,,99999,1,Vibrator,99999,1,,1,99999,,99999,2,"Leuke dingen met vriendinnen, uit eten, stappen, terassen etc",1,99999,99999,99999,99999,99999,99999,99999,2,21,2,1,2515,11,4,1,1,1,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,5,4,3,2,6,4,2,2,2,1,3,5,4,5,5,2,2,4,3,2,4,2,2,4,3,5,1,2,4,7,6,3,"Geen idee, ik ken ze niet persoonlijk",1,32,2,1,,99999,99999,99999,99999,99999,,99999,,1,2,3,4,5,5,99999,99999,01/09/15 09:27 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2401,p4ZUT9X4p3X5475s7deMrNWxfB,,,,,,,,,,,4,,"ze laten elkaar vrij, in hun waarde en je ziet dat ze onvoorwaardelijk van elkaar houden. Ondanks elkaars minpunten. ",1,1,1,0,0,0,0,0,0,0,5,2,4,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,Omdat hij genoeg aandacht geeft en zelf ook genoeg heeft om mij tevreden te houden.,1,,1,99999,,,99999,,99999,1,Kroeg/uiteten/bios/borrelen/koffiehuis ,2,99999,,99999,4,1,3,6,1,1,1,2,27,1,1,7468,4,5,1,1,1,,1,4,2,0,3,2,3,4,3,2,1,,2,99999,5,3,4,5,1,5,4,7,4,5,5,2,,1,2,2,1,,2,4,5,3,4,7,4,4,4,2,3,2,1,4,1,4,2,3,5,3,3,2,4,1,3,6,7,5,3,Geen,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,32,1,6,,2,1,2,2,2,,4,Tijdverdrijf mensen leren kennen,99999,99999,99999,99999,99999,99999,5,4,01/09/15 09:36 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2403,m5hvHvzJeMP8YxBvgY38QDwDTk,,,,,,,,,,,1,,Goed afgestemd op elkaar,0,0,0,1,1,0,0,0,1,0,3,3,5,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,Niet nodig tot nu toe,1,,1,99999,,,99999,,99999,1,Verschilt,1,99999,,99999,3,5,6,1,4,5,3,1,17,2,2,6042,2,4,1,1,5,,1,5,2,0,3,4,3,4,4,4,5,,2,99999,4,2,3,2,3,3,3,6,4,4,5,3,,2,2,2,1,,2,3,4,5,4,1,1,1,1,2,4,1,1,3,1,1,1,4,3,3,2,3,2,4,1,5,7,6,6,Jennifer Lawrence,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,12,1,1,,3,1,1,1,99999,,99999,,99999,99999,99999,99999,99999,99999,4,1,01/09/15 09:38 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2404,yEvF469SJwB3Tb7dn82enKZ2fv,,,,,,,,,,,4,,"Wederzijds respect, weinig drama, vertrouwen op elkaar",0,0,0,1,1,0,1,0,0,0,1,1,5,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,vibrator,99999,3,,1,99999,,,99999,,99999,1,"Bioscoop, uit eten, café ",2,99999,,99999,5,1,6,6,4,5,5,2,24,2,2,3526,9,5,1,2,5,,1,5,1,0,3,3,2,5,4,4,1,,2,99999,5,3,4,4,1,5,3,9,5,5,5,5,geen mening,1,2,2,2,,1,4,4,3,4,1,5,3,4,3,1,5,1,1,2,2,1,4,4,3,3,2,5,1,3,4,7,6,3,Tom Hiddleston,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,12,3,9,,2,2,2,2,2,,4,geen doel,99999,99999,99999,99999,99999,99999,5,1,01/09/15 09:39 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2412,4bs2wqk4SX6XHsjTU52qjD7B6B,,,,,,,,,,,4,,ze vullen elkaar aan en brengen het beste in elkaar naar boven,1,0,0,0,0,1,1,0,0,0,3,3,2,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,speeltjes,99999,1,,1,99999,,,99999,,99999,1,naar de kroeg,1,99999,,99999,3,5,6,3,3,5,3,2,22,2,2,2334,11,5,1,1,5,,1,5,3,0,3,4,3,3,5,5,3,,2,99999,5,4,5,4,1,4,5,7,4,5,5,2,,2,2,2,1,,1,5,2,2,4,8,4,4,4,4,2,4,1,1,4,4,2,4,4,1,4,4,3,2,1,5,7,6,3,geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,4,1,,1,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/09/15 09:55 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2416,8zxPADBEVFPnKtSuGrAqWq4BR9,,,,,,,,,,,9,,-,1,1,1,0,0,0,0,0,0,0,3,5,2,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,Glijmiddel,99999,1,Ontbijt,0,99999,,,99999,,99999,1,met vriendinnen drankjes doen,2,99999,,99999,3,1,2,2,2,5,2,2,20,2,1,9717,6,4,1,1,1,,1,5,2,0,3,3,5,2,3,5,5,,2,99999,5,5,5,5,2,4,4,7,3,3,5,2,,2,2,2,2,,1,4,5,1,4,6,4,3,4,4,2,2,2,2,1,3,2,4,4,2,3,2,4,1,3,5,6,7,3,Thijs Romer,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,9,2,3,,4,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/09/15 10:07 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2419,tCuSUY2ug8SPv6G294zNs4eRBz,,,,,,,,,,,3,,ze zijn lief saampjes,1,1,1,0,0,0,0,0,0,0,2,2,4,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,niet nodig,3,,1,99999,,,99999,,99999,1,zoipen,2,99999,,99999,99999,1,6,2,1,1,2,2,19,2,2,7522,4,5,1,1,5,,1,5,1,0,2,4,3,3,4,2,4,,2,99999,5,4,5,4,1,4,4,8,5,5,5,4,,2,2,2,2,,1,4,5,5,4,1,5,4,4,1,2,1,1,1,2,2,2,5,4,2,4,3,4,2,1,5,6,7,4,Allard Appel,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,3,3,9,,2,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,5,1,01/09/15 10:09 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2420,zjkthbYtqUjXTewa9KayjBX6uj,,,,,,,,,,,8,,Gewoon,1,0,0,0,0,0,0,1,1,0,1,4,4,2,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,"buttplug, dildo, vibrator, anal beads, speculum, glijmiddel",99999,1,Broodje,0,99999,,,99999,,99999,1,Bier drinken,1,99999,,99999,5,1,6,3,2,5,3,1,21,2,2,6531,3,5,3,2,5,,1,5,2,0,3,3,2,2,2,1,3,,2,99999,5,4,4,4,1,5,4,8,5,4,4,3,,2,2,2,2,,3,4,4,4,5,7,4,3,4,4,2,2,1,2,3,2,1,5,4,3,3,2,4,3,1,5,6,7,6,Geen idee,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,1,1,,4,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,5,3,01/09/15 10:10 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2421,BVeMqM2hDhBrw54BZgfJ2yQBCQ,,,,,,,,,,,19,bestaat niet,ik ken niemand met een ideale relatie. Ik zou het altijd anders willen doen dan ik zie in de omgeving. Elke relatie heeft plussen en minnen. Het geluk van een ander (stel) voel jij niet op dezelfde manier. Geen enkele relatie is naar mijn idee ideaal. Zoiets zit alleen in je hoofd.,1,1,0,0,0,0,0,1,0,0,2,4,4,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,nog niet over nagedacht,1,,1,99999,,,99999,,99999,1,"bijkletsen, borrelen, dansen met vrienden",1,99999,,99999,5,5,6,2,4,5,3,2,23,2,2,3817,9,5,1,1,5,,1,5,1,0,3,4,2,4,2,2,7,Vakantie,2,99999,5,4,5,4,1,5,4,7,2,4,4,5,"hobby, sport of werk",2,2,2,1,,2,2,2,4,4,3,4,4,4,2,1,5,1,2,4,4,1,5,5,1,5,4,1,2,3,5,6,7,3,combi van Bruno Mars en Jason Mraz,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,4,3,9,,1,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,5,3,01/09/15 10:11 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2422,exxdVmNawHqxzRtqX7R9t2sncC,,,,,,,,,,,4,,Lijken altijd gelukkig en zijn al 5 jaar samen,0,1,1,0,0,0,0,1,0,0,3,3,4,3,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,2,99999,nog niet nodig,1,chocola,0,99999,,,99999,,99999,1,"De stad in, dansen drinken met vrienden en studiegenoten",1,99999,,99999,4,1,2,6,3,5,2,2,21,2,1,7513,4,5,1,1,5,,1,5,1,0,3,3,2,3,4,5,2,,2,99999,5,4,5,4,2,4,4,7,4,5,3,3,,1,2,2,1,,2,4,4,4,4,3,4,3,4,3,2,3,2,1,2,3,2,4,3,4,2,4,2,3,1,5,6,7,6,Zac afferon,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,22,3,9,,2,1,2,2,3,,1,,99999,99999,99999,99999,99999,99999,3,1,01/09/15 10:11 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
2424,zmwpDk5Y6a5VT4PvGNVRBNjrsU,,,,,,,,,,,4,,gwn,0,0,1,0,1,1,0,0,0,0,2,3,2,4,99999,,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,glijmiddel,99999,1,,1,99999,,,99999,,99999,1,stappen,1,99999,,99999,2,5,4,2,4,5,3,2,16,1,1,4567,3,4,3,1,5,,1,5,1,0,3,4,4,4,5,4,5,,2,99999,5,5,5,5,5,5,4,8,5,5,5,3,,2,2,2,2,,2,4,4,2,4,1,4,3,4,4,2,3,2,2,4,1,1,4,4,1,5,5,6,7,4,3,1,2,6,robert pattison,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,9,1,5,,4,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,4,3,01/09/15 10:16 PM,,0,0,http://www.hzt.nl/onderzoek,1,0,0,V9999
