ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V016,V017,V018,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V082_o,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,V100_1,V100_2,V100_3,V100_4,V100_5,V100_6,V100_7,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V081,V081_o,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V064a_1,V064a_2,V064a_3,V064a_4,V064a_5,V064a_6,V064a_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
648,r5hEUeAZKPa8kJ7VajAQCx52VA,,,,,,,,,,,1,3,3,1,1,2,2,19,2,1,1025,10,4,1,1,5,,1,5,1,0,3,2,2,2,2,5,3,,1,3,1,2,99999,4,4,5,4,3,4,2,8,5,5,5,2,,2,2,2,7,van zelfsprekend dat je het niet doet lijkt mij,2,4,3,1,4,1,0,4,4,4,4,3,4,4,4,5,5,1,5,4,3,2,5,3,7,6,1,4,2,3,Guus Mulder (the voice of Holland),1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,20,3,9,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,11/19/14 08:36 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
649,PYdbck3ePWZKMrWGq4XAs7zbJY,,,,,,,,,,,1,3,6,2,5,1,2,22,1,2,5665,1,3,1,2,5,,1,6,2,0,1,2,3,2,5,6,7,Online gaming,1,5,1,2,99999,5,5,5,5,1,5,2,6,2,5,5,4,,2,2,2,2,,1,3,5,1,4,2,0,5,5,5,1,1,4,1,4,3,4,1,4,5,3,3,4,5,2,1,3,6,7,3,puur op uiterlijk gebaseerd: Channing Tatum,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,36,1,1,,1,4,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/19/14 09:56 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
650,wkx2e4ynaP8dUdxBvXbXaPEfeb,,,,,,,,,,,1,6,1,4,5,1,1,24,2,2,2273,11,5,1,1,5,,1,5,2,0,3,3,3,5,4,5,5,,3,5,1,2,99999,4,2,3,3,2,4,1,8,5,4,5,3,,1,2,2,1,,2,4,5,4,5,21,0,3,3,3,5,2,2,2,4,1,2,2,5,3,4,2,6,7,4,5,3,1,2,6,kim kardashian,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,50,2,8,,4,2,2,1,2,,3,,99999,99999,99999,99999,99999,99999,11/19/14 11:43 PM,,0,0,http://forum.xbw.nl/threads/enquete-liefde-en-seks-vandaag-de-dag.175109/,1,0,0,V9999
652,PjQYkkX3GezEgXaTNbrtxYpxyC,,,,,,,,,,,1,1,6,4,1,1,1,39,1,1,7433,4,5,3,1,1,,1,8,2,0,1,1,2,2,2,7,2,,1,5,3,1,2,1,1,1,1,5,1,5,9,4,5,5,2,,2,2,2,2,,1,5,5,4,4,99999,1,5,5,5,4,1,2,1,1,4,1,1,4,4,1,5,4,3,2,1,5,7,6,6,geen idee,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,200,4,8,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,11/20/14 08:53 AM,,0,0,/direct/romeo&julia,1,0,0,V9999
653,fuCqHq3Gym6mzjW7uXpXhEKWUH,,,,,,,,,,,1,2,1,4,1,3,1,25,2,1,3039,11,5,1,1,5,,1,5,3,0,3,4,2,4,4,5,2,,5,5,2,2,99999,5,4,5,5,1,5,2,9,5,5,5,5,op festivals,2,1,2,2,,2,5,3,4,5,6,0,5,5,5,4,2,2,1,2,3,2,2,5,3,3,3,6,3,4,7,5,1,2,2,Tess Milne,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,38,2,3,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/20/14 09:16 AM,,0,0,http://forum.xbw.nl/threads/enquete-liefde-en-seks-vandaag-de-dag.175109/,1,0,0,V9999
654,bf79BT5up8e8uWYAqKJvZm2hQ7,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,24,2,2,8715,7,5,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,3,2,3,3,7,99999,1,2,2,2,2,4,4,2,4,4,4,3,2,4,2,4,4,2,4,3,2,2,1,2,0,0,4,"Geen idee, ik ken niet echt beroemdheden",2,18,4,8,,99999,99999,99999,99999,99999,,99999,,1,1,3,4,1,1,11/20/14 09:31 AM,,0,0,http://forum.xbw.nl/threads/enquete-liefde-en-seks-vandaag-de-dag.175109/,1,0,0,V9999
655,AdRFx75Yf84bnExKqQd5fyPkKh,,,,,,,,,,,4,3,2,4,3,5,1,27,2,1,3071,11,5,1,1,5,,2,4,1,0,3,5,2,5,3,2,7,Tinder,5,5,3,2,99999,5,5,5,5,1,5,4,7,4,2,2,3,,1,2,2,1,,1,5,5,2,5,25,0,3,3,4,4,1,5,2,4,5,4,1,4,4,2,4,2,4,3,1,7,5,6,6,Rapper Yes-R,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,54,2,3,,1,1,1,2,2,,1,,99999,99999,99999,99999,99999,99999,11/20/14 09:38 AM,,0,0,/direct/romeo&julia,1,0,0,V9999
657,YzmzJpaEw2u4uvbAtEjd47qWPz,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,33,2,1,5652,1,5,2,1,2,,1,2,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,4,3,8,50,0,2,1,2,3,4,5,2,4,5,4,4,2,4,2,4,3,3,3,0,4,1,2,2,0,1,1,"Beyoncé, Jennifer Hofman, Katja Schuurman, Catharina Zeta Jones, Victoria Koblenko. ",1,42,2,1,,99999,99999,99999,99999,99999,,99999,,5,2,3,1,3,3,11/20/14 11:43 AM,,0,0,http://www.hzt.nl/romeoenjulia,1,0,0,V9999
661,CScFxFvmpuVyg3WE4AydtA4hcm,,,,,,,,,,,5,3,6,1,5,3,2,35,1,1,9893,6,5,1,1,2,,1,8,1,0,1,4,2,3,4,7,7,zomerkamp,1,5,2,1,2,5,4,4,4,1,5,2,8,4,4,5,4,,2,2,2,2,,2,4,4,3,3,2,0,5,3,5,4,1,2,1,1,3,3,2,3,4,3,4,3,5,2,1,4,6,7,1,George Clooney :-),1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,130,3,9,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,11/20/14 03:10 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
663,ghCct4B7rxc52psyDMP4m47sF2,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,19,1,1,3297,11,5,1,1,5,,1,1,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,3,5,3,8,3,0,4,2,2,5,3,3,4,4,5,3,1,2,2,1,4,3,4,3,2,2,2,2,1,1,0,1,Scarlett Johansson,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,1,3,1,1,1,11/20/14 03:15 PM,,0,0,http://forum.xbw.nl/threads/enquete-liefde-en-seks-vandaag-de-dag.175109/,1,0,0,V9999
665,kPaxcmqQXMR7FVQ3B6RvERHYr2,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,19,2,1,8921,7,5,2,2,5,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,3,2,2,2,6,3,0,4,2,2,2,5,5,1,4,4,2,2,2,3,2,3,4,4,2,2,2,1,2,1,1,1,1,Ariana Grande,2,6,1,1,,99999,99999,99999,99999,99999,,99999,,1,1,1,4,1,1,11/20/14 04:02 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
667,4wAph6jDem5ApVJXf6ReZBUVZb,,,,,,,,,,,5,3,3,3,5,1,2,17,2,2,8934,7,4,1,1,5,,1,5,1,0,3,2,3,3,3,4,5,,1,2,4,2,99999,4,3,3,3,3,5,2,8,4,4,4,4,,2,2,2,1,,1,3,3,3,3,99999,1,3,3,3,4,2,2,2,2,2,2,1,5,4,3,3,4,6,5,7,2,1,3,3,Geen.,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,11,3,9,,4,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/20/14 08:33 PM,,0,0,https://nl-nl.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=FAQGD3dgc&enc=AZM8JgyxhyBAIrP7zHAuGMBgtH_oy1vmQn1qmtvL0zkUMNauMBxMMO3T3nQEMmgOPCvd14ghrn3Wma8kvKmEvf1IIBBKEr2T5tMxlbI0bnqHEtT2wq9OnXdZHcfjuORdiSxmRcq,1,0,0,V9999
680,f8aVpgtEATVk7dUeJ9a2yT7HQ4,,,,,,,,,,,1,3,2,3,1,2,1,25,2,1,2311,11,5,3,1,1,,2,5,1,0,2,5,2,3,4,6,7,Twitter,3,5,3,2,99999,5,4,5,5,1,5,2,8,2,4,4,1,,1,2,2,2,,1,3,3,2,4,99999,1,5,5,5,4,1,2,1,1,1,2,2,4,4,2,4,2,5,1,3,4,7,6,2,Hugh Jackman,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,47,3,9,,1,1,1,1,2,,1,,99999,99999,99999,99999,99999,99999,11/21/14 11:26 AM,,0,0,https://www.facebook.com/,1,0,0,V9999
701,4bdCqvnkFFrPgRBUGe9GPy4VFj,,,,,,,,,,,1,3,2,3,3,2,2,22,1,1,1751,10,5,2,1,1,,1,5,1,0,3,3,2,2,4,7,2,,2,5,3,2,99999,5,5,5,5,3,5,2,8,5,5,5,2,,2,2,2,2,,2,4,5,2,5,1,0,4,4,4,2,2,2,2,2,2,4,2,5,2,4,3,6,5,4,7,3,2,1,3,geen idee.,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,86,3,9,,2,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/21/14 12:52 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
704,Q2FFJzR6CYuXQqwEGxfRPSFdTb,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,30,2,1,2564,11,5,1,1,1,,1,1,4,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,2,2,2,2,7,9,0,2,2,2,1,4,4,2,4,4,2,3,2,2,2,3,3,2,3,2,2,1,2,2,1,0,6,Ik ken geen beroemdheden dus daar kan ik niets over zeggen. Qua uiterlijk Jake Gyllenhaal. ,2,24,1,1,,99999,99999,99999,99999,99999,,99999,,5,3,6,1,5,5,11/21/14 01:23 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
705,BU9PFefDzYe4jecF3sPkv2CzFG,,,,,,,,,,,1,6,2,4,5,1,2,50,2,2,2515,11,5,1,1,5,,1,5,6,0,2,4,2,4,5,6,7,"via social media gevonden, oude klasgenoten",2,3,1,2,99999,5,3,4,3,5,5,1,9,5,5,5,3,,2,2,2,7,"geen afspraken gemaakt, maar doen dat allebei niet",4,5,4,3,5,20,0,4,3,3,5,3,1,1,1,1,1,2,5,1,1,2,3,4,2,1,6,7,5,2,"beroemdheden ken ik niet, dus ideaal is er niet aantrekkelijk? Richard Gere in zn jonge jaren :-)",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,131,1,1,,3,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/21/14 01:32 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
708,qwct7pqB9hf5qqQV5HuYqzun6T,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,19,2,2,1181,10,4,1,1,5,,1,1,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,2,2,2,3,7,99999,1,2,2,2,3,3,4,2,4,5,4,2,2,3,2,4,4,3,3,2,4,2,2,0,0,0,1,Mila Kunis,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,2,1,2,1,1,11/21/14 03:08 PM,,0,0,http://forum.xboxworld.nl/threads/enquete-liefde-en-seks-vandaag-de-dag.175109/,1,0,0,V9999
713,a4xDb4Psrgts62d8MHK46bRPRD,,,,,,,,,,,5,6,6,4,5,5,2,35,1,1,7437,4,5,2,1,2,,1,6,2,0,1,3,3,1,5,7,2,,1,3,2,1,1,5,5,5,5,1,5,1,10,5,5,5,2,,2,2,2,1,,1,5,5,1,5,1,0,5,5,5,1,5,1,1,1,1,1,2,5,1,1,5,4,1,7,6,2,3,5,6,geen,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,180,3,9,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,11/21/14 04:59 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
716,WDrz97QWaehg43ByVY9TNVt3gz,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,24,1,1,1735,9,5,1,1,5,,1,2,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,2,2,2,4,7,0,0,1,2,2,1,3,3,1,3,5,5,3,2,2,2,3,4,2,3,2,1,1,2,1,2,1,3,Geen,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,3,2,4,5,3,11/21/14 05:51 PM,,0,0,https://t.co/kpL6mKr1Lk,1,0,0,V9999
720,pKVMBgz5S4kpdzRExj8TNbz68H,,,,,,,,,,,1,2,2,1,1,1,2,18,2,2,2402,11,4,1,1,5,,1,5,2,0,3,3,2,2,3,5,7,Muzieklessen,2,4,1,2,99999,5,5,5,4,1,4,3,8,4,4,3,4,,2,2,2,2,,1,4,5,1,3,1,0,5,5,5,1,2,2,1,2,5,2,2,2,4,3,3,6,2,7,4,3,1,5,1,Johnny Depp &lt;3,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,21,1,1,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/22/14 01:38 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
721,3EWZe5q5uDySB2nqz4rmvRPKmd,,,,,,,,,,,1,1,1,4,5,1,1,23,2,2,2805,11,4,2,1,5,,1,6,1,0,1,4,3,3,3,7,5,,1,5,1,2,99999,5,5,5,4,2,4,2,8,3,4,4,2,,2,2,2,1,,2,2,4,3,5,1,0,5,4,4,4,2,2,2,2,3,2,1,4,2,2,4,7,4,2,3,5,6,1,1,Nvt,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,124,3,9,,3,3,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/22/14 05:01 PM,,0,0,http://forum.xboxworld.nl/threads/enquete-liefde-en-seks-vandaag-de-dag.175109/,1,0,0,V9999
722,SssDPv3uEbUS4DZSg9F8MX8YYd,,,,,,,,,,,1,3,2,1,3,1,2,20,2,2,5142,1,2,1,1,1,,1,5,3,0,3,3,1,1,5,2,5,,3,3,2,2,99999,5,4,5,5,2,5,3,10,5,5,5,3,,2,2,2,1,,1,1,5,1,1,2,0,5,5,5,1,1,1,1,1,1,1,2,5,1,1,5,3,7,6,5,4,2,1,3,Alex,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,18,1,8,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/22/14 06:31 PM,,0,0,https://m.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=QAQGYnZmf&enc=AZMcAxQmRPgLcrSg8T1Mn0p3AYGXWaL2uU1wi1duRb8TdgwGwo8mUtC-Z0V2KeGy8j6a-8wRR5Jfi1IEDzWN1NbI&s=1,1,0,0,V9999
731,ppt3PnK8GArRK5rjx7GGYqRrqg,,,,,,,,,,,5,6,6,4,5,5,2,25,2,2,3026,11,5,3,1,2,,1,6,3,0,1,2,3,3,4,7,4,,1,5,3,2,99999,5,4,4,4,1,4,4,8,2,5,4,4,,2,2,2,2,,2,3,3,2,3,3,0,5,5,5,2,1,2,1,2,2,2,2,4,4,1,5,4,5,1,3,2,7,6,2,Geen idee,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,60,1,6,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/24/14 03:43 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
732,YApcaThFeQHhy9Tu8ApR6tHDvn,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,22,1,2,5236,1,3,1,1,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,4,3,2,8,2,0,1,2,2,4,4,2,4,4,5,3,1,3,1,2,4,4,3,3,1,2,2,1,0,2,2,3,geen idee,1,42,2,10,hij had geen gevoelens meer,99999,99999,99999,99999,99999,,99999,,4,3,6,4,5,5,11/24/14 04:56 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
735,ZKDsBnea8tzw8CzTpqhtkA6MzN,,,,,,,,,,,5,3,2,4,5,2,2,20,2,1,3513,9,3,1,1,2,,1,5,1,0,3,3,3,3,4,6,5,,5,5,2,2,99999,5,4,5,5,1,4,1,8,5,5,5,3,,2,2,2,2,,1,4,3,1,4,1,0,5,4,4,3,1,2,1,2,2,4,1,4,4,2,4,4,5,6,7,3,2,1,3,Channing Tatum ,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,36,3,9,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,11/24/14 09:19 PM,,0,0,http://m.facebook.com,1,0,0,V9999
736,VsnvtXqBZwWAVVXHXT6JXyw7jW,,,,,,,,,,,1,2,3,1,1,1,2,25,2,2,5046,1,5,1,1,1,,1,4,3,0,3,5,5,5,4,1,7,geen partner!!!,2,5,2,2,99999,1,1,1,1,1,1,1,9,3,3,3,4,,2,2,2,2,,1,4,5,2,4,6,0,3,3,3,3,3,1,1,1,1,2,2,5,1,2,4,1,3,2,4,5,7,6,6,Ik heb geen flauw idee... Ik kick niet op beroemdheden....,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,26,1,1,,4,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,11/24/14 09:25 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
739,QNNHWQW9fpVTXGCPBaa9EXUhNG,,,,,,,,,,,1,3,3,2,1,2,2,21,2,1,6522,3,5,2,1,5,,1,4,2,0,3,3,3,3,4,3,2,,1,5,2,2,99999,4,3,3,3,1,4,2,7,4,4,4,3,,2,2,2,1,,3,4,3,3,5,7,0,3,3,3,4,3,2,2,2,2,3,2,4,3,3,3,6,5,7,4,3,2,1,1,geen ,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,12,4,1,,4,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,11/25/14 02:57 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
747,2Suy4GzXHwrky5r6Em2GFW2nrz,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,24,2,2,1501,10,5,1,1,5,,1,1,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,5,3,4,4,7,99999,1,2,2,2,2,2,4,2,4,3,3,3,3,3,2,4,3,1,4,1,2,2,2,1,1,1,3,Doutzen Kroes,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,2,3,3,2,1,11/26/14 01:48 PM,,0,0,/direct/romeo&julia,1,0,0,V9999
749,FdFjb3St42xbKwVj6jZCFJVMjU,,,,,,,,,,,1,3,2,3,1,5,1,42,2,1,4835,1,1,2,1,1,,1,8,1,0,1,2,2,2,4,7,2,,3,1,1,1,2,5,5,5,5,1,5,3,7,3,5,5,4,,2,2,2,1,,3,5,4,3,5,0,0,5,5,5,4,2,4,1,2,1,1,1,4,4,1,3,6,2,1,3,4,7,5,3,Nie van toe passing,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,45,3,9,,99999,99999,99999,99999,99999,,99999,,99999,99999,99999,99999,99999,99999,11/26/14 03:35 PM,,0,0,http://www.hzt.nl/romeoenjulia,1,0,0,V9999
772,R8DFUqDmcwahWPqYdUVay5nFTy,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,21,2,2,5216,1,5,1,1,5,,1,1,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,3,2,2,8,18,0,2,1,2,4,2,5,2,5,5,4,4,4,2,2,5,4,2,4,3,1,4,2,0,0,0,2,Ik denk dat 99% van de beroemde mensen zich niet voordoet zoals ze echt zijn dus ik kan hier geen keuze maken. ,1,5,1,10,"de relatie was niet gelijkwaardig, de één hield meer van de ander of andersom",99999,99999,99999,99999,99999,,99999,,1,2,3,4,5,5,11/26/14 04:16 PM,,0,0,https://www.facebook.com/,1,0,0,V9999
